! XYN file created by WinPLOTR
! Initial file:   C:\Users\DreadLappy\Downloads\NaCl-SOD_Synthese6_INSTRM0.dat
! Initial format:   2
! WAVE (A):      1.54060     1.54060     1.00000
! X_data : 2 Theta (deg.)
! Y_data : Intensity (arb. units)
!--------------------------------------------------------------------------------
!            X_1 NaCl-SOD_Synthe
20.82538        33.00000
20.84670        41.00000
20.86803        46.00000
20.88936        64.00000
20.91069        47.00000
20.93202        49.00000
20.95334        51.00000
20.97467        52.00000
20.99600        58.00000
21.01733        47.00000
21.03866        45.00000
21.05998        40.00000
21.08131        42.00000
21.10264        43.00000
21.12397        54.00000
21.14530        47.00000
21.16662        52.00000
21.18795        55.00000
21.20928        55.00000
21.23061        51.00000
21.25194        54.00000
21.27326        47.00000
21.29459        44.00000
21.31592        50.00000
21.33725        43.00000
21.35858        47.00000
21.37990        53.00000
21.40123        59.00000
21.42256        39.00000
21.44389        64.00000
21.46522        62.00000
21.48654        58.00000
21.50787        53.00000
21.52920        67.00000
21.55053        54.00000
21.57186        53.00000
21.59318        60.00000
21.61451        59.00000
21.63584        54.00000
21.65717        64.00000
21.67850        47.00000
21.69982        74.00000
21.72115        52.00000
21.74248        67.00000
21.76381        62.00000
21.78514        65.00000
21.80647        56.00000
21.82779        64.00000
21.84912        61.00000
21.87045        70.00000
21.89178        61.00000
21.91311        58.00000
21.93443        68.00000
21.95576        77.00000
21.97709        64.00000
21.99842        58.00000
22.01974        64.00000
22.04107        78.00000
22.06240        78.00000
22.08373        58.00000
22.10506        66.00000
22.12638        68.00000
22.14771        70.00000
22.16904        70.00000
22.19037        83.00000
22.21170        79.00000
22.23302        74.00000
22.25435        87.00000
22.27568        76.00000
22.29701        88.00000
22.31834        75.00000
22.33966        92.00000
22.36099        84.00000
22.38232        82.00000
22.40365        79.00000
22.42498        86.00000
22.44630        78.00000
22.46763        89.00000
22.48896        89.00000
22.51029        82.00000
22.53162        78.00000
22.55294        76.00000
22.57427        77.00000
22.59560        74.00000
22.61693        68.00000
22.63826        88.00000
22.65958        70.00000
22.68091        74.00000
22.70224        80.00000
22.72357        81.00000
22.74490        69.00000
22.76622        74.00000
22.78755        85.00000
22.80888        65.00000
